CONTRACT_ID,ENTITY_NAME,DEPARTMENT,MUNICIPALITY_TYPE,PROCESS_TYPE,CONTRACT_OBJECT,OBJETC_DETAIL,ESTIMATED_COST_ORIG,CONTRACT_VALUE_ORIG,ADDITIONAL_COST_ORIG,FINAL_COST_ORIG,YEAR,CONTRACT_DATE,START_DATE,ORIGINAL_DEADLINE,END_DATE,ID_ADJUDICACION,URLPROCESO,NIT_ENTIDAD,ID_CONTRATISTA,dpto_y_muni_contratista,MUNICIPALITY,ESTIMATED_COST_NORM,CONTRACT_VALUE_NORM,ADDITIONAL_COST_NORM,FINAL_COST_NORM,ADDITIONAL_TIME,FINAL_DEADLINE,PROJECT_INTENSITY_NORM,PROJECT_INTENSITY_ORIG,AWARD_GROWTH_NORM,AWARD_GROWTH_ORIG,COST_DEVIATION_ORIG,COST_DEVIATION_NORM,TIME_DEVIATION,OWNER,REGION,GROUP,COST_GROUP_QUANTILE
14-1-115265-2532494,CAUCA  ALCALDIA MUNICIPIO DE PAEZ,CAUCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA CRUCE DE CHACHUCUE-HUILA VIEJO-CALOTO; EN EL MUNICIPIO DE PAEZ DEPARTAMENTO DEL CAUCA,450000000.0,449320366.0,0.0,449320366.0,2014.0,2014-05-23,2014-06-12,90.0,2014-09-12,2532494,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-115265'},800095978-7,8350009859,Cauca,PaezBelalcazar,730.5194805194806,729.4161785714285,0.0,729.4161785714285,0.0,90.0,8.104624206349206,4992448.511111111,-0.1510297777777897,-0.1510297777777778,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,2
14-1-125863-2901491,CUNDINAMARCA  ALCALDIA MUNICIPIO DE GUACHETA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO MANTENIMIENTO Y CONSERVACION DE LA VIA LA VIRGEN - MONROY - EL POZO - FUCANEQUE MUNICIPIO DE GUACHETA DEPARTAMENTO DE CUNDINAMARCA ¿ CONVENIO 2529 DE 2013 INVIAS,180000000.0,179903092.0,0.0,179903092.0,2014.0,2014-11-06,2014-11-06,60.0,2015-01-06,2901491,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-125863'},899999362,6763042,Boyacá,Guachetá,292.2077922077922,292.05047402597404,0.0,292.05047402597404,0.0,60.0,4.8675079004329005,2998384.8666666667,-0.053837777777763836,-0.053837777777777776,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
19-1-200052-8867222,CUNDINAMARCA  ALCALDIA MUNICIPIO DE SASAIMA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA PUBLICA URBANA; CALLE 1 ENTRE CARRERAS 2 Y 3; CARRERA 2 ENTRE LAS CALLES 1 Y 1B ENTRE LA CARRERA 1A Y CARRERA 3 DEL BARRIO VILLA CAROLINA DE SASAIMA CUNDINAMARCA,420000000.0,419962431.0,0.0,419962431.0,2019.0,2019-05-14,2019-07-15,150.0,2019-12-15,8867222,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-1-200052'},800094752,901281875,Cundinamarca,Sasaima,507.17532326389056,507.1299564312246,0.0,507.1299564312246,15.0,165.0,3.3808663762081643,2799749.54,-0.008944999999995857,-0.008945,0.0,0.0,0.1,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
15-1-139757-3852022,ANTIOQUIA  ALCALDIA MUNICIPIO DE SANTO DOMINGO,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA MALLA VIAL MEDIANTE LA PAVIMENTACION EN CONCRETO EN ZONA URBANA DEL MUICIPO DE SANTO DOMINGO ANTIOQUIA,1000000000.0,911850159.0,0.0,911850159.0,2015.0,2015-07-14,2015-08-01,150.0,2016-01-01,3852022,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139757'},800009926-2,9008671115,Antioquia,Santo Domingo,1551.9515791107317,1415.1472941724219,0.0,1415.1472941724219,0.0,150.0,9.434315294482813,6079001.06,-8.814984099999993,-8.8149841,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
14-1-118144-7662461,CUNDINAMARCA  ALCALDIA MUNICIPIO DE PANDI,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA UNCHIA ¿ TRES ESQUINAS ¿ COLEGIO SANTA HELENA ¿ LA SOLEDAD EN EL MUNICIPIO DE PANDI CUNDINAMARCA; CONVENIO 2133 DE 2013 CELEBRADO CON EL INVIAS,180000000.0,180000000.0,0.0,180000000.0,2014.0,2014-06-19,2014-09-15,120.0,2015-01-15,7662461,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-118144'},890680173,900397286,Bogotá D.C.,Pandi,292.2077922077922,292.2077922077922,0.0,292.2077922077922,0.0,120.0,2.435064935064935,1500000.0,0.0,0.0,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
18-1-185458-7242221,BOYACA  ALCALDIA MUNICIPIO DE SAMACA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS URBANAS EN EL MUNICIPIO DE SAMACA -  BOYACA,2484856906.0,2481423176.0,0.0,2481423176.0,2018.0,2018-02-27,2018-03-23,240.0,2018-11-23,7242221,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-185458'},800016757,901159421,Boyacá,Samacá,3180.6494095299536,3176.254190122907,0.0,3176.254190122907,0.0,240.0,13.234392458845445,10339263.233333332,-0.1381862268088253,-0.13818622680882858,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
13-1-102611-2269792,CAUCA  GOBERNACION,CAUCA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE PAVIMENTO EN LA VIA 31CC02 ENTRE EL PR 1+260 ¿ PR 2+041; MUNICIPIOS DE CORINTO - PADILLA - PUERTO TEJADA; DEPARTAMENTO DEL CAUCA,981480282.0,973628005.0,0.0,973628005.0,2014.0,2014-01-30,2014-02-03,90.0,2014-05-03,2269792,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-102611'},No Definido,129760858,Cauca,Popayán,1593.312146103896,1580.564943181818,0.0,1580.564943181818,0.0,90.0,17.5618327020202,10818088.944444444,-0.8000442947258382,-0.8000442947258314,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias secundarias hasta 2020,3
15-1-147069-5868529,ANTIOQUIA  ALCALDIA MUNICIPIO DE SAN VICENTE,ANTIOQUIA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION DE VIAS URBANAS DEL ANILLO VIAL DEL MUNICIPIO DE SAN     VICENTE FERRER-ANTIOQUIA SEGUNDA ETAPA,931662550.0,932248691.0,122735449.0,1054984140.0,2015.0,2015-10-23,2015-12-01,90.0,2016-07-01,5868529,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-147069'},No Definido,900900954,Antioquia,San Vicente,1445.8951656708311,1446.8048281213626,190.47947388841467,1637.2843020097773,136.0,226.0,16.075609201348474,10358318.788888888,0.06291344435814411,0.06291344435815308,0.13165526557977222,0.13165526557977228,1.511111111111111,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
14-1-117864-4008768,RISARALDA  ALCALDIA MUNICIPIO DE MISTRATO,RISARALDA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y MEJORAMIENTO DE LA VIA MAMPAY-COSTA RICA-CHORRO SECO; VIA ALTO PUEBLO RICO-JARDINCITO; VIA MISTRATO-SAN ANTONIO DEL CHAMI; VIA MISTRATO-BELEN-DOSQUEBRADAS-EL CAUCHO;  EN EL MUNICIPIO DE MISTRATO; DEPARTAMENTO DE RISARALDA,2115000000.0,2114554892.0,0.0,2114554892.0,2014.0,2014-06-29,2014-06-29,180.0,2014-12-29,4008768,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-117864'},891500841-6,9003902139,Risaralda,Mistrató,3433.4415584415583,3432.7189805194807,0.0,3432.7189805194807,0.0,180.0,19.070661002886006,11747527.177777778,-0.02104529550826375,-0.021045295508274234,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,4
14-1-129204-3353042,CASANARE  GOBERNACION,CASANARE,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO A NIVEL DE PAVIMENTO FLEXIBLE DE LA VIA MARGINAL DE LA SELVA- EL VERDE EL BANCOMATALARGA DEL K0 0000 AL K15 400; MUNICIPIO DE PORE; DEPARTAMENTO DE CASANARE.,17649375166.0,17649374660.0,0.0,17649374660.0,2015.0,2015-02-26,2015-02-26,240.0,2015-10-26,3353042,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129204'},892099216,9008040781,Casanare,Yopal,27390.975659191434,27390.974873903935,0.0,27390.974873903935,0.0,240.0,114.12906197459974,73539061.08333333,-2.8669570171582737e-06,-2.8669570182561783e-06,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,ORINOQUIA,Vias secundarias hasta 2020,4
13-1-105854-2300928,TOLIMA  GOBERNACION,TOLIMA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONTRATAR EL MEJORAMIENTO Y/O CONSTRUCCION DE LA VIA SECUNDARIA CHAPARRAL - LIMON - RIOBLANCO - EN EL DEPARTAMENTO DEL TOLIMA  EN EL MARCO DEL CONTRATO PLAN DEL SUR DEL TOLIMA,5208000000.0,5163750000.0,2079783202.0,7243533202.0,2014.0,2014-02-21,2014-02-21,150.0,2014-10-04,2300928,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=13-1-105854'},800113672,9007017870,Bogotá D.C.,Ibagué,8454.545454545454,8382.711038961039,3376.271431818182,11758.982470779221,75.0,225.0,55.88474025974026,34425000.0,-0.8496543778801796,-0.8496543778801843,0.40276605219075284,0.4027660521907529,0.5,DEPARTMENT_GOVERNMENT,ANDINA,Vias secundarias hasta 2020,4
17-1-185185-7248445,CUNDINAMARCA  ALCALDIA MUNICIPIO DE AGUA DE DIOS,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA URBANA CARRERA 3 ENTRE CALLES 8 Y 10 BARRIO BARRIOS UNIDOS DEL MUNICIPIO DE AGUA DE DIOS - CUNDINAMARCA,212000000.0,211997214.0,0.0,211997214.0,2018.0,2018-03-14,2018-03-15,180.0,2018-09-15,7248445,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-185185'},891180139-9,93131404,Cundinamarca,Agua de Dios,271.36277875485445,271.3592126383374,0.0,271.3592126383374,0.0,180.0,1.5075511813240967,1177762.3,-0.0013141509434022656,-0.0013141509433962264,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
17-1-176369-6385861,BOYACA  ALCALDIA MUNICIPIO DE SAMACA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",PAVIMENTACION EN CONCRETO ASFALTICO DE VIAS URBANAS EN EL MUNICIPIO DE SAMACA; DEPARTAMENTO DE BOYACA,2455603501.0,2455577756.0,0.0,2455577756.0,2017.0,2017-09-06,2017-11-01,240.0,2018-07-01,6385861,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-1-176369'},800016757,901112184,Boyacá,Samacá,3328.6524520920625,3328.6175538858397,0.0,3328.6175538858397,0.0,240.0,13.869239807857666,10231573.983333332,-0.0010484184433515271,-0.0010484184433486846,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
14-1-130514-3435031,BOYACA  ALCALDIA MUNICIPIO DE TURMEQUE,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE LA VIA TURMEQUE ¿ VENTAQUEMADA,679869956.0,679812601.0,0.0,679812601.0,2014.0,2014-12-30,2015-01-30,120.0,2015-05-30,3435031,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130514'},890981138-5,9008057617,Boyacá,Turmequé,1103.6849935064936,1103.5918847402597,0.0,1103.5918847402597,0.0,120.0,9.196599039502164,5665105.008333334,-0.008436172167027503,-0.008436172167019541,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
18-1-187212-7394372,CUNDINAMARCA  ALCALDIA MUNICIPIO DE VILLETA,CUNDINAMARCA,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION CICLO RUTA Y MALECON; SOBRE LAS RIVERAS DEL RIO VILLETA Y QUEBRADA CUNE; EJE AMBIENTAL; SOBRE LAS VIAS CALLE 1ª; DIAGONAL 1ª; Y CALLE 5ª; TRAMO 1; ENTRE EL CDA Y EL PUENTE PUERTO LETICIA (CARRERA 5ª); BARRIO ALFONSO LOPEZ DEL MUNICIPIO DE VILLETA; CUNDINAMARCA.,702270438.0,701676543.0,350000000.0,1051676543.0,2018.0,2018-05-16,2018-06-30,180.0,2018-12-30,7394372,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-1-187212'},891180187-2,901173345,Cundinamarca,Villeta,898.9153655333431,898.1551721489628,448.0045875669767,1346.1597597159396,0.0,180.0,4.989750956383127,3898203.0166666666,-0.08456784849030095,-0.08456784849029911,0.4988053305923325,0.4988053305923325,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
15-1-134744-3487295,BOYACA  ALCALDIA MUNICIPIO DE SAMACA,BOYACÁ,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE ESPACIO PUBLICO Y PAVIMENTOS ASFALTICOS EN LAS VIAS URBANAS DEL MUNICIPIO DE SAMACA,809514946.0,808924977.0,404400000.0,1213324977.0,2015.0,2015-04-10,2015-04-10,120.0,2015-11-10,3487295,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-134744'},800016757,9008384123,Boyacá,Samacá,1256.3279987584388,1255.4123954372624,627.6092185923799,1883.0216140296423,90.0,210.0,10.461769961977186,6741041.475,-0.0728793214893896,-0.07287932148938978,0.499922751179928,0.49992275117992796,0.75,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,3
15-1-151953-4327356,NORTE DE SANTANDER  ALCALDIA MUNICIPIO DE TIBU,NORTE DE SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION VIAS URBANAS; MUNICIPIO DE TIBU; NORTE DE SANTANDER,2870093399.0,2870089228.0,336357533.0,3206446761.0,2015.0,2015-12-18,2015-12-24,210.0,2016-09-24,4327356,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-151953'},No Definido,9009192229,Norte De Santander,Tibú,4454.245982773337,4454.239509583301,522.0106044851401,4976.250114068441,60.0,270.0,21.21066433134905,13667091.561904762,-0.00014532628107189255,-0.00014532628106992136,0.11719410313747917,0.11719410313747917,0.2857142857142857,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,4
15-1-135365-3568265,RISARALDA  GOBERNACION,RISARALDA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",¿OBRAS PARA EL MEJORAMIENTO Y/O REHABILITACION DE LA VIA QUINCHIA ¿ IRRA DEL  DEPARTAMENTO DE RISARALDA¿,2432543403.0,2423592486.0,0.0,2423592486.0,2015.0,2015-05-14,2015-05-29,120.0,2015-10-11,3568265,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-135365'},891480085,9008470745,Risaralda,Pereira,3775.189575541243,3761.298185768604,0.0,3761.298185768604,15.0,135.0,31.3441515480717,20196604.05,-0.36796535629994803,-0.36796535629995497,0.0,0.0,0.125,DEPARTMENT_GOVERNMENT,ANDINA,Vias secundarias hasta 2020,4
15-1-134402-3550657,CASANARE  ALCALDIA MUNICIPIO DE MANI,CASANARE,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE OBRAS DE PAVIMENTACION EN VIAS URBANAS EN EL SECTOR DE LOS BARRIOS LA ESPERANZA; EL LAGUITO Y LOS LIBERTADORES DEL MUNICIPIO DE MANI; DEPARTAMENTO DE CASANARE,4731765925.0,4719982683.0,2359979654.0,7079962337.0,2015.0,2015-04-30,2015-05-13,150.0,2015-12-13,3550657,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-134402'},892301761-5,9008434868,Casanare,Maní,7343.471599286102,7325.184578257158,3662.5741506944983,10987.758728951656,60.0,210.0,48.83456385504772,31466551.22,-0.24902419491513567,-0.24902419491513622,0.49999752382566104,0.499997523825661,0.4,MUNICIPALITY,ORINOQUIA,Vias secundarias hasta 2020,4
16-1-161439-5151728,CUNDINAMARCA  ALCALDIA MUNICIPIO DE FUNZA,CUNDINAMARCA,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",SENALIZACION Y DEMARCACION VIAL EN EL AREA URBANA DEL MUNICIPIO DE FUNZA CUNDINAMARCA,470000000.0,468540051.0,150025999.0,618566050.0,2016.0,2016-10-04,2016-10-07,60.0,2016-12-07,5151728,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-1-161439'},899999433,901012012,Cundinamarca,Funza,681.6978628046791,679.5803221385007,217.60085719880195,897.1811793373026,0.0,60.0,11.326338702308345,7809000.85,-0.3106274468085084,-0.3106274468085106,0.32019887879339476,0.3201988787933947,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,2
14-1-123082-2856883,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO Y MANTENIMIENTO DE LA CARRETERA CALAMAR EL RETORNO SAN JOSE DEL GUAVIARE RUTA 7506;DEPARTAMENTO DEL GUAVIARE.,7348004257.0,7198498794.0,0.0,7198498794.0,2014.0,2014-10-15,2014-11-05,75.0,2015-06-03,2856883,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-123082'},800215807,9007779454,Bogotá D.C.,Bogot DC,11928.578339285714,11685.874665584415,0.0,11685.874665584415,135.0,210.0,155.8116622077922,95979983.92,-2.0346403971877822,-2.034640397187783,0.0,0.0,1.8,OTHER,OTRA,Vias secundarias hasta 2020,4
19-21-15154-9378786,GUAVIARE  GOBERNACION,GUAVIARE,OTHER,LICITACIÓN OBRA PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO DE INFRAESTRUCTURA EDUCATIVA PARA EL FORTALECIMIENTO DE LA ESTRATEGIA DE INTERNADO A TRAVES DE LA CONSTRUCCION (RESTITUCION) DE AMBIENTES DE RESIDENCIA ESCOLAR EN LA SEDE EDUCATIVA LAS DAMAS DEL MUNICIPIO DE CALAMAR; GUAVIARE,1185292562.0,1183450500.0,403751477.0,1587201977.0,2019.0,2019-12-27,2020-05-06,300.0,2021-10-06,9378786,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-21-15154'},800103196,900580419,Meta,San José del Guaviare,1431.3122340348455,1429.087833105507,487.5542520613054,1916.6420851668124,210.0,510.0,4.76362611035169,3944835.0,-0.15540990123923012,-0.15540990123921827,0.3411646511620047,0.3411646511620048,0.7,DEPARTMENT_GOVERNMENT,AMAZONIA,Vias secundarias hasta 2020,3
14-1-124382-2884235,META  ALCALDIA MUNICIPIO DE ACACIAS,META,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION MEDIANTE CONCRETO RIGIDO Y ASFALTICO DE LA MALLA VIAL URBANA; ETAPA 3; DEL MUNICIPIO DE ACACIAS - META,358990896.0,358990896.0,95238095.0,454228991.0,2014.0,2014-10-24,2014-10-24,60.0,2015-01-24,2884235,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-124382'},892001457,17419758,Meta,Acacías,582.7774285714286,582.7774285714286,154.60729707792208,737.3847256493507,30.0,90.0,9.712957142857142,5983181.6,0.0,0.0,0.2652939003779082,0.26529390037790823,0.5,MUNICIPALITY,ORINOQUIA,Vias secundarias hasta 2020,2
14-1-123578-2849203,META  ALCALDIA MUNICIPIO DE VILLAVICENCIO,META,TYPE_2,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DE LA VIA DEL AMOR DESDE EL CRUCE CON ANILLO VIAL HASTA EL PUENTE SOBRE EL RIO OCOA EN EL MUNICIPIO DE VILLAVICENCIO.,6243732099.0,6242936549.0,0.0,6242936549.0,2014.0,2014-10-03,2014-10-15,180.0,2015-04-15,2849203,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-123578'},892099324,9007765591,Meta,Villavicencio,10135.928732142856,10134.63725487013,0.0,10134.63725487013,0.0,180.0,56.30354030483405,34682980.82777778,-0.01274157807198959,-0.01274157807199024,0.0,0.0,0.0,MUNICIPALITY,ORINOQUIA,Vias secundarias hasta 2020,4
14-1-114771-2492618,NARINO  ALCALDIA MUNICIPIO DE CORDOBA,NARIÑO,TYPE_5,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MEJORAMIENTO; MANTENIMIENTO Y CONSERVACION DE LA VIA CORDOBA - QUEMADO - LA CUMBRE EN EL MUNICIPIO DE CORDOBA DEL DEPARTAMENTO DE NARINO,202395620.0,202074026.0,0.0,202074026.0,2014.0,2014-05-21,2014-05-21,60.0,2014-07-21,2492618,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-114771'},800035024,12995709 de Pasto,Nariño,Córdoba,328.5643181818182,328.04225,0.0,328.04225,0.0,60.0,5.467370833333334,3367900.433333333,-0.15889375471662093,-0.15889375471662875,0.0,0.0,0.0,MUNICIPALITY,PACIFICA,Vias secundarias hasta 2020,1
14-1-131190-3074055,INSTITUTO NACIONAL DE VAS INVIAS,BOGOT DC,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO RUTINARIO A TRAVES DE MICROEMPRESAS; EN LAS VIAS A CARGO DEL INSTITUTO NACIONAL DE VIAS; SECTOR 0101 CIRCUNVALAR DE SAN ANDRES PR0+000 - PR27+0800 Y 0301 CIRCUNVALAR DE PROVIDENCIA; PR0+000 AL PR17+0500,150039050659.0,27925113.0,0.0,27925113.0,2014.0,2014-12-31,2014-12-31,30.0,2015-01-31,3074055,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-131190'},800215807,9005247699,"San Andrés, Providencia y Santa Catalina",Bogot DC,243569.88743344156,45.33297564935065,0.0,45.33297564935065,0.0,30.0,1.5110991883116884,930837.1,-99.98138810337885,-99.98138810337885,0.0,0.0,0.0,OTHER,OTRA,Vias secundarias hasta 2020,1
14-1-112498-2623653,CAUCA  GOBERNACION,CAUCA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",CONSTRUCCION DEL PAVIMENTO DE LA VIA 25CC10. CRUCE RUTA 2503 (EL ARADO) CRUCE RUTA 25CC07 (PUENTE RIO TIMBIO). ENTRE EL PR0+000 Y EL PR2+000 MUNICIPIO DE  TIMBIO;  DEPARTAMENTO DEL CAUCA.,3394318727.0,3394318727.0,0.0,3394318727.0,2014.0,2014-07-28,2014-08-05,180.0,2015-02-05,2623653,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-112498'},No Definido,9007455920,Cauca,Popayán,5510.257673701299,5510.257673701299,0.0,5510.257673701299,0.0,180.0,30.612542631673882,18857326.26111111,0.0,0.0,0.0,0.0,0.0,DEPARTMENT_GOVERNMENT,PACIFICA,Vias secundarias hasta 2020,4
14-1-126677-2941913,RISARALDA  GOBERNACION,RISARALDA,OTHER,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",MANTENIMIENTO Y OBRAS DE MITIGACION MENORES VIA LA HERMOSA ¿ EL MANZANILLO K0+000 AL K10+600 Y VIA BOQUERON - ALTO DE LA CRUZ ¿ EL CHUZO K0+000 AL K10+900  MUNICIPIO DE SANTA ROSA DE CABAL; DEPARTAMENTO DE RISARALDA,799995724.0,795544092.0,391441015.0,1186985107.0,2014.0,2014-11-19,2014-11-21,40.0,2015-08-28,2941913,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-126677'},891480085,7524880,Risaralda,Pereira,1298.6943571428571,1291.4676818181817,635.4561931818182,1926.923875,240.0,280.0,32.286692045454544,19888602.3,-0.556456974262533,-0.5564569742625275,0.49204188546723565,0.4920418854672357,6.0,DEPARTMENT_GOVERNMENT,ANDINA,Vias secundarias hasta 2020,3
15-1-141368-3795246,SANTANDER  ALCALDIA MUNICIPIO DE CERRITO,SANTANDER,TYPE_6,LICITACIÓN PÚBLICA,"TERRENOS, EDIFICIOS, ESTRUCTURAS Y VÍAS",REHABILITACION DE LA VIA URBANA DE LA CALLE 7 ENTRE CARRERAS 4 Y 5 DEL MUNICIPIO DE CERRITO SANTANDER,261311189.0,260719843.0,0.0,260719843.0,2015.0,2015-07-24,2015-08-10,90.0,2015-11-10,3795246,{'url': 'https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141368'},891857805-3,9005574822,Santander,Cerrito,405.5423124078529,404.6245720493521,0.0,404.6245720493521,0.0,90.0,4.495828578326134,2896887.144444444,-0.22629953285314025,-0.22629953285314544,0.0,0.0,0.0,MUNICIPALITY,ANDINA,Vias secundarias hasta 2020,1
